longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,medianHouseValue
-120.88,38.91,15.0,3876.0,778.0,127300.0
-120.92,38.86,11.0,1720.0,345.0,128600.0
-120.87,38.83,12.0,2180.0,423.0,128200.0
-120.84,38.81,11.0,1280.0,286.0,132600.0
-120.81,38.89,17.0,1438.0,324.0,119300.0
-120.79,38.83,15.0,1374.0,291.0,118500.0
-120.71,38.85,8.0,1877.0,479.0,120100.0
-120.5,38.87,10.0,81.0,41.0,87500.0
-120.3,38.9,11.0,1961.0,435.0,95500.0
-121.09,38.68,15.0,5218.0,711.0,213300.0
-121.08,38.67,10.0,2499.0,331.0,239600.0
-121.07,38.66,22.0,1831.0,274.0,173400.0
-121.06,38.7,9.0,13255.0,1739.0,228900.0
-121.0,38.58,12.0,3425.0,549.0,217500.0
-121.01,38.73,7.0,6322.0,1046.0,197500.0
-120.99,38.69,5.0,5743.0,1074.0,172500.0
-121.02,38.66,4.0,7392.0,1155.0,198900.0
-120.99,38.67,8.0,4913.0,744.0,187900.0
-120.98,38.67,13.0,3432.0,516.0,186600.0
-120.98,38.66,9.0,2073.0,404.0,163300.0
-120.98,38.68,5.0,4810.0,909.0,176900.0
-120.95,38.69,10.0,3421.0,563.0,217100.0
-120.96,38.66,11.0,2339.0,436.0,180800.0
-120.97,38.65,9.0,3707.0,602.0,300600.0
-120.93,38.65,12.0,2213.0,384.0,170100.0
-120.91,38.62,12.0,4545.0,748.0,207600.0
-120.95,38.79,12.0,3247.0,579.0,202800.0
-120.93,38.77,9.0,2229.0,355.0,196300.0
-120.91,38.73,11.0,5460.0,859.0,230600.0
-120.87,38.71,13.0,2692.0,470.0,167400.0
-120.84,38.77,11.0,1013.0,188.0,184600.0
-120.86,38.75,15.0,1533.0,300.0,146100.0
-120.83,38.74,17.0,3685.0,775.0,128300.0
-120.84,38.73,17.0,2616.0,492.0,142600.0
-120.81,38.73,38.0,2005.0,385.0,120500.0
-120.78,38.74,28.0,4236.0,877.0,111300.0
-120.81,38.74,29.0,2259.0,482.0,121600.0
-120.76,38.76,21.0,3509.0,606.0,148500.0
-120.76,38.73,17.0,512.0,129.0,108300.0
-120.78,38.73,31.0,3117.0,616.0,127900.0
-120.81,38.73,42.0,1276.0,260.0,128600.0
-120.78,38.72,19.0,4414.0,767.0,150900.0
-120.67,38.76,35.0,2104.0,403.0,138100.0
-120.7,38.75,19.0,2325.0,430.0,158700.0
-120.71,38.73,17.0,2146.0,396.0,141300.0
-120.58,38.77,15.0,2155.0,394.0,141200.0
-120.58,38.77,21.0,1661.0,406.0,108700.0
-120.6,38.76,22.0,1236.0,273.0,106900.0
-120.59,38.76,21.0,1728.0,417.0,94700.0
-120.63,38.75,17.0,3145.0,621.0,117500.0
-120.7,38.69,13.0,4492.0,821.0,151700.0
-120.63,38.73,11.0,4577.0,836.0,140200.0
-120.62,38.71,10.0,6305.0,1150.0,132200.0
-120.63,38.68,14.0,1821.0,316.0,131700.0
-120.54,38.75,9.0,3006.0,540.0,136600.0
-120.76,38.6,14.0,2925.0,625.0,133800.0
-120.66,38.61,19.0,2715.0,596.0,126400.0
-120.72,38.57,8.0,892.0,185.0,118800.0
-120.59,38.53,15.0,432.0,87.0,100000.0
-120.44,38.61,9.0,2598.0,548.0,98000.0
-120.32,38.71,13.0,1115.0,255.0,115600.0
-120.08,38.8,34.0,1988.0,511.0,162500.0
-120.88,38.58,8.0,3417.0,604.0,170700.0
-120.84,38.63,12.0,1313.0,231.0,208300.0
-120.81,38.67,14.0,8396.0,1578.0,118800.0
-120.76,38.65,17.0,2319.0,430.0,155900.0
-120.85,38.69,18.0,5928.0,1097.0,141400.0
-120.79,38.7,13.0,5036.0,1034.0,138500.0
-119.81,36.73,51.0,956.0,196.0,56700.0
-119.81,36.73,47.0,1314.0,416.0,49600.0
-119.81,36.74,36.0,607.0,155.0,47500.0
-119.79,36.73,52.0,112.0,28.0,47500.0
-119.8,36.73,45.0,925.0,231.0,44800.0
-119.8,36.72,43.0,1286.0,360.0,50400.0
-119.81,36.72,46.0,1414.0,268.0,56700.0
-119.81,36.73,50.0,772.0,194.0,59200.0
-119.77,36.73,44.0,1960.0,393.0,53000.0
-119.77,36.72,43.0,1763.0,389.0,47700.0
-119.78,36.73,52.0,1377.0,319.0,43300.0
-119.77,36.73,45.0,1081.0,241.0,52600.0
-119.77,36.75,39.0,1287.0,332.0,46900.0
-119.77,36.74,20.0,1855.0,519.0,93900.0
-119.78,36.74,15.0,1461.0,415.0,90300.0
-119.78,36.75,35.0,2114.0,506.0,50000.0
-119.78,36.75,31.0,1404.0,379.0,56400.0
-119.79,36.74,35.0,853.0,296.0,39600.0
-119.79,36.74,52.0,173.0,87.0,75000.0
-119.8,36.74,25.0,1717.0,542.0,51800.0
-119.8,36.75,41.0,1659.0,466.0,61200.0
-119.79,36.75,33.0,3161.0,934.0,46700.0
-119.82,36.74,52.0,610.0,128.0,43800.0
-119.82,36.72,25.0,2581.0,528.0,52600.0
-119.82,36.72,17.0,1276.0,242.0,54100.0
-119.83,36.73,21.0,1702.0,358.0,62100.0
-119.83,36.72,28.0,60.0,10.0,67500.0
-119.83,36.71,43.0,355.0,81.0,73900.0
-119.79,36.72,19.0,1719.0,391.0,53000.0
-119.8,36.71,29.0,1541.0,291.0,53500.0
-119.81,36.71,25.0,1026.0,221.0,52800.0
-119.8,36.72,19.0,1334.0,336.0,48500.0
-119.8,36.72,15.0,1908.0,417.0,57800.0
-119.79,36.7,23.0,1731.0,363.0,49500.0
-119.8,36.7,28.0,1592.0,304.0,51300.0
-119.81,36.7,52.0,314.0,57.0,52500.0
-119.78,36.72,22.0,354.0,121.0,34400.0
-119.79,36.72,41.0,1562.0,322.0,44100.0
-119.78,36.71,35.0,1987.0,394.0,45300.0
-119.74,36.71,17.0,5872.0,1250.0,61800.0
-119.76,36.71,29.0,1745.0,441.0,44400.0
-119.76,36.72,24.0,1240.0,265.0,60600.0
-119.75,36.71,38.0,1481.0,353.0,49800.0
-119.74,36.73,34.0,1254.0,272.0,50800.0
-119.74,36.72,25.0,3972.0,842.0,58500.0
-119.75,36.72,22.0,3247.0,859.0,60800.0
-119.76,36.73,46.0,1347.0,282.0,52600.0
-119.76,36.73,39.0,1553.0,363.0,45500.0
-119.75,36.73,39.0,2290.0,539.0,52100.0
-119.74,36.73,42.0,1236.0,272.0,50000.0
-119.69,36.75,6.0,1926.0,303.0,93100.0
-119.67,36.74,19.0,2788.0,614.0,120300.0
-119.69,36.74,17.0,2438.0,598.0,62500.0
-119.69,36.75,13.0,2343.0,409.0,93100.0
-119.67,36.73,27.0,2845.0,417.0,117900.0
-119.69,36.73,30.0,2437.0,349.0,171700.0
-119.69,36.74,23.0,2097.0,385.0,121600.0
-119.69,36.71,25.0,556.0,79.0,108300.0
-119.67,36.72,31.0,843.0,140.0,153800.0
-119.73,36.73,7.0,2461.0,647.0,225000.0
-119.72,36.73,9.0,1914.0,491.0,65900.0
-119.72,36.72,15.0,1713.0,246.0,127200.0
-119.73,36.72,26.0,2645.0,1005.0,89500.0
-119.73,36.73,9.0,1621.0,428.0,54200.0
-119.71,36.73,19.0,3972.0,585.0,151400.0
-119.72,36.71,7.0,2456.0,463.0,91600.0
-119.73,36.72,15.0,2246.0,456.0,70400.0
-119.73,36.68,32.0,755.0,205.0,49300.0
-119.69,36.69,36.0,1432.0,269.0,88300.0
-119.76,36.68,29.0,1243.0,312.0,74200.0
-119.67,36.65,20.0,2512.0,449.0,92300.0
-119.63,36.64,33.0,1036.0,181.0,110400.0
-119.65,36.62,6.0,1931.0,422.0,58000.0
-119.68,36.63,39.0,1237.0,256.0,65300.0
-119.74,36.65,19.0,2546.0,463.0,89500.0
-119.68,36.62,31.0,834.0,229.0,61200.0
-119.73,36.62,35.0,2080.0,365.0,92800.0
-119.73,36.59,31.0,1551.0,296.0,92600.0
-119.8,36.68,31.0,2214.0,432.0,66700.0
-119.78,36.65,27.0,1226.0,240.0,68400.0
-119.82,36.64,30.0,1694.0,312.0,96000.0
-119.8,36.65,34.0,2263.0,423.0,74200.0
-119.89,36.73,43.0,524.0,93.0,81300.0
-119.87,36.72,30.0,1584.0,316.0,67900.0
-119.89,36.7,32.0,1485.0,269.0,78300.0
-119.85,36.74,35.0,1191.0,190.0,96700.0
-119.84,36.77,6.0,1853.0,473.0,72000.0
-119.83,36.76,15.0,3291.0,772.0,67300.0
-119.82,36.75,41.0,1022.0,209.0,48800.0
-119.84,36.75,34.0,1186.0,300.0,57100.0
-119.83,36.75,33.0,662.0,183.0,55600.0
-119.81,36.76,48.0,2059.0,388.0,67900.0
-119.81,36.76,51.0,2419.0,486.0,54200.0
-119.81,36.75,52.0,1827.0,356.0,55100.0
-119.82,36.76,41.0,1973.0,399.0,66900.0
-119.82,36.76,46.0,2194.0,563.0,68500.0
-119.8,36.76,52.0,1853.0,437.0,69200.0
-119.8,36.75,52.0,1788.0,449.0,58400.0
-119.81,36.76,52.0,1792.0,352.0,57100.0
-119.8,36.76,52.0,2224.0,418.0,78400.0
-119.79,36.76,52.0,1185.0,260.0,56100.0
-119.79,36.75,52.0,377.0,97.0,45000.0
-119.8,36.75,46.0,2625.0,593.0,59000.0
-119.79,36.76,52.0,2408.0,498.0,61300.0
-119.78,36.76,47.0,1425.0,323.0,51300.0
-119.78,36.75,49.0,1175.0,307.0,52000.0
-119.78,36.75,43.0,2070.0,512.0,46600.0
-119.78,36.76,50.0,1343.0,322.0,49800.0
-119.76,36.76,23.0,3800.0,1003.0,50600.0
-119.76,36.75,35.0,1607.0,383.0,53400.0
-119.76,36.75,41.0,1576.0,417.0,45500.0
-119.77,36.76,40.0,2009.0,519.0,49100.0
-119.77,36.76,43.0,1623.0,294.0,56000.0
-119.77,36.76,43.0,1945.0,413.0,54600.0
-119.76,36.75,35.0,2347.0,526.0,49400.0
-119.76,36.74,52.0,2137.0,448.0,69100.0
-119.77,36.74,50.0,1325.0,280.0,62800.0
-119.77,36.74,51.0,1454.0,235.0,70100.0
-119.77,36.75,44.0,1818.0,412.0,48300.0
-119.76,36.75,39.0,2233.0,563.0,50800.0
-119.74,36.75,47.0,2236.0,418.0,59600.0
-119.74,36.74,39.0,4893.0,1210.0,55600.0
-119.75,36.74,39.0,1740.0,351.0,51300.0
-119.75,36.75,50.0,1515.0,294.0,54200.0
-119.75,36.75,49.0,2331.0,460.0,55400.0
-119.74,36.76,42.0,2093.0,470.0,58700.0
-119.74,36.76,36.0,912.0,216.0,52800.0
-119.75,36.76,29.0,2077.0,524.0,59800.0
-119.75,36.76,32.0,2072.0,497.0,44500.0
-119.72,36.76,23.0,6403.0,1370.0,69000.0
-119.72,36.75,11.0,4832.0,993.0,74700.0
-119.73,36.76,30.0,1548.0,282.0,71300.0
-119.72,36.75,27.0,1691.0,282.0,86900.0
-119.73,36.74,14.0,6202.0,1551.0,64700.0
-119.73,36.75,39.0,1745.0,321.0,67900.0
-119.7,36.75,11.0,3626.0,779.0,87500.0
-119.71,36.74,18.0,8099.0,1670.0,88300.0
-119.71,36.76,28.0,2675.0,527.0,72000.0
-119.7,36.8,34.0,1768.0,303.0,87700.0
-119.71,36.79,34.0,1891.0,323.0,82000.0
-119.71,36.77,11.0,5112.0,1384.0,75900.0
-119.73,36.8,15.0,2376.0,538.0,74600.0
-119.72,36.8,16.0,2396.0,526.0,78800.0
-119.72,36.8,15.0,3045.0,689.0,85700.0
-119.71,36.8,17.0,2056.0,366.0,84700.0
-119.71,36.8,17.0,1415.0,267.0,81400.0
-119.71,36.81,9.0,1122.0,290.0,55000.0
-119.7,36.8,31.0,1746.0,321.0,66400.0
-119.71,36.8,25.0,875.0,156.0,72800.0
-119.72,36.8,23.0,2128.0,442.0,71500.0
-119.73,36.8,24.0,1316.0,249.0,69200.0
-119.72,36.81,15.0,2175.0,564.0,87500.0
-119.73,36.77,24.0,4410.0,939.0,73000.0
-119.74,36.77,30.0,2427.0,482.0,76900.0
-119.75,36.77,32.0,1962.0,399.0,70400.0
-119.75,36.78,35.0,1129.0,220.0,74300.0
-119.75,36.78,33.0,1145.0,197.0,81300.0
-119.74,36.78,27.0,4049.0,947.0,70700.0
-119.76,36.77,36.0,2507.0,466.0,72300.0
-119.76,36.77,38.0,3804.0,814.0,60200.0
-119.77,36.77,38.0,3065.0,658.0,64700.0
-119.77,36.78,36.0,3616.0,779.0,67300.0
-119.77,36.78,40.0,1411.0,284.0,67700.0
-119.77,36.77,29.0,2554.0,705.0,61900.0
-119.78,36.77,45.0,1315.0,256.0,58100.0
-119.78,36.78,37.0,2185.0,455.0,70700.0
-119.79,36.77,30.0,1610.0,410.0,60200.0
-119.8,36.77,52.0,2964.0,512.0,87600.0
-119.8,36.78,50.0,1818.0,374.0,73000.0
-119.79,36.78,41.0,2227.0,462.0,59100.0
-119.79,36.77,43.0,2323.0,502.0,58700.0
-119.81,36.78,52.0,2281.0,371.0,89900.0
-119.81,36.77,49.0,1749.0,314.0,72200.0
-119.81,36.77,48.0,1805.0,329.0,78900.0
-119.81,36.77,43.0,2341.0,395.0,85000.0
-119.81,36.78,37.0,1965.0,364.0,83400.0
-119.82,36.78,36.0,1370.0,289.0,69600.0
-119.82,36.77,41.0,1441.0,274.0,71300.0
-119.82,36.77,36.0,2252.0,468.0,65600.0
-119.83,36.77,32.0,2867.0,615.0,68100.0
-119.83,36.77,23.0,2168.0,503.0,71600.0
-119.83,36.78,30.0,3162.0,640.0,80300.0
-119.87,36.79,8.0,2875.0,548.0,80200.0
-119.87,36.79,7.0,1932.0,419.0,76700.0
-119.89,36.79,5.0,3821.0,705.0,80400.0
-119.87,36.78,4.0,6102.0,1114.0,84500.0
-119.85,36.78,8.0,3096.0,684.0,79700.0
-119.86,36.78,7.0,2232.0,490.0,74700.0
-119.85,36.77,9.0,1142.0,314.0,81300.0
-119.85,36.77,27.0,1510.0,344.0,83200.0
-119.85,36.76,10.0,2067.0,450.0,80100.0
-119.85,36.75,24.0,1143.0,245.0,81100.0
-119.87,36.76,34.0,1649.0,323.0,74500.0
-119.9,36.79,22.0,1970.0,332.0,106100.0
-119.89,36.76,17.0,1987.0,335.0,126400.0
-119.92,36.77,18.0,1422.0,243.0,119800.0
-120.08,36.79,38.0,1446.0,285.0,89600.0
-120.21,36.77,20.0,1745.0,348.0,90600.0
-120.1,36.66,19.0,2020.0,416.0,69000.0
-119.98,36.74,26.0,1453.0,251.0,112500.0
-120.0,36.7,33.0,1902.0,370.0,70800.0
-120.04,36.74,14.0,3182.0,730.0,71800.0
-120.05,36.72,24.0,1961.0,422.0,57800.0
-120.08,36.72,22.0,1339.0,251.0,83200.0
-120.06,36.72,32.0,981.0,237.0,60400.0
-120.07,36.74,19.0,2627.0,502.0,88200.0
-119.95,36.8,30.0,1233.0,214.0,112500.0
-119.99,36.8,45.0,1270.0,242.0,105400.0
-120.02,36.8,25.0,1270.0,255.0,55300.0
-120.04,36.79,48.0,1341.0,239.0,82800.0
-119.91,36.83,29.0,2205.0,366.0,165400.0
-119.88,36.81,30.0,2288.0,474.0,61200.0
-119.88,36.85,8.0,2580.0,372.0,256200.0
-119.87,36.83,4.0,4833.0,784.0,122500.0
-119.85,36.83,15.0,2563.0,335.0,160300.0
-119.85,36.83,11.0,2497.0,427.0,141600.0
-119.86,36.82,12.0,1488.0,253.0,89300.0
-119.85,36.82,9.0,3995.0,778.0,91300.0
-119.85,36.82,15.0,1387.0,236.0,88900.0
-119.85,36.82,16.0,1852.0,274.0,119300.0
-119.88,36.83,2.0,4055.0,735.0,96500.0
-119.86,36.81,4.0,4530.0,1070.0,72100.0
-119.87,36.81,6.0,1891.0,341.0,107800.0
-119.85,36.81,15.0,1743.0,310.0,68000.0
-119.85,36.8,14.0,1876.0,324.0,88800.0
-119.85,36.8,14.0,4177.0,914.0,73000.0
-119.86,36.8,18.0,2536.0,516.0,67900.0
-119.84,36.85,8.0,3791.0,487.0,345900.0
-119.85,36.84,12.0,2272.0,304.0,213900.0
-119.84,36.84,12.0,2396.0,290.0,229200.0
-119.84,36.83,17.0,2273.0,298.0,195900.0
-119.83,36.83,14.0,2351.0,341.0,141200.0
-119.82,36.83,14.0,2982.0,412.0,123000.0
-119.84,36.83,17.0,3012.0,408.0,229700.0
-119.82,36.83,16.0,2868.0,376.0,144700.0
-119.84,36.82,17.0,2807.0,376.0,167700.0
-119.83,36.82,14.0,1087.0,165.0,155600.0
-119.82,36.82,28.0,2268.0,336.0,151500.0
-119.82,36.81,25.0,3305.0,551.0,150900.0
-119.84,36.81,18.0,2789.0,378.0,188300.0
-119.78,36.86,10.0,2902.0,363.0,187300.0
-119.77,36.86,7.0,4139.0,544.0,193500.0
-119.77,36.85,8.0,1519.0,234.0,123600.0
-119.77,36.84,15.0,1924.0,262.0,125300.0
-119.77,36.84,15.0,2058.0,412.0,124400.0
-119.78,36.84,7.0,4907.0,1075.0,111900.0
-119.78,36.85,12.0,782.0,166.0,79500.0
-119.78,36.86,8.0,3468.0,675.0,128300.0
-119.79,36.85,11.0,2596.0,619.0,54000.0
-119.79,36.84,22.0,1529.0,375.0,51700.0
-119.8,36.86,7.0,6434.0,1201.0,145000.0
-119.81,36.85,17.0,2340.0,370.0,94400.0
-119.82,36.84,7.0,2289.0,342.0,158800.0
-119.82,36.84,9.0,2340.0,544.0,119300.0
-119.81,36.83,19.0,6789.0,1200.0,126000.0
-119.81,36.83,10.0,5780.0,922.0,135500.0
-119.78,36.83,11.0,2754.0,663.0,69300.0
-119.79,36.82,25.0,2330.0,462.0,93000.0
-119.8,36.83,17.0,1560.0,261.0,95800.0
-119.79,36.83,15.0,3356.0,694.0,72200.0
-119.79,36.82,23.0,4358.0,819.0,105200.0
-119.78,36.82,22.0,4241.0,1147.0,53500.0
-119.8,36.82,24.0,5377.0,1005.0,121200.0
-119.81,36.81,33.0,3972.0,594.0,143300.0
-119.8,36.8,43.0,1951.0,288.0,169300.0
-119.81,36.8,38.0,2252.0,325.0,160100.0
-119.83,36.8,24.0,3756.0,681.0,90100.0
-119.82,36.8,33.0,1670.0,256.0,99500.0
-119.81,36.8,29.0,2806.0,552.0,88800.0
-119.83,36.8,16.0,6101.0,1200.0,80800.0
-119.84,36.8,16.0,2849.0,506.0,72700.0
-119.84,36.8,19.0,3244.0,776.0,66900.0
-119.83,36.79,35.0,1872.0,363.0,65600.0
-119.83,36.78,35.0,1789.0,357.0,66200.0
-119.84,36.78,24.0,3242.0,795.0,58800.0
-119.84,36.79,21.0,3235.0,648.0,71400.0
-119.83,36.79,24.0,3505.0,819.0,67000.0
-119.81,36.78,35.0,1012.0,245.0,55500.0
-119.81,36.78,36.0,1650.0,313.0,79700.0
-119.82,36.78,36.0,1582.0,313.0,69200.0
-119.82,36.79,35.0,1474.0,291.0,65900.0
-119.82,36.79,18.0,5822.0,1439.0,64700.0
-119.81,36.79,35.0,2314.0,443.0,73800.0
-119.79,36.79,33.0,3433.0,785.0,67500.0
-119.79,36.78,38.0,1912.0,456.0,58800.0
-119.8,36.78,43.0,2382.0,431.0,96500.0
-119.81,36.79,39.0,2471.0,460.0,71900.0
-119.8,36.79,45.0,1337.0,187.0,153800.0
-119.79,36.81,35.0,1877.0,328.0,69600.0
-119.78,36.8,34.0,2200.0,493.0,66500.0
-119.79,36.8,27.0,2462.0,484.0,124700.0
-119.79,36.81,33.0,1461.0,261.0,132200.0
-119.77,36.79,34.0,2679.0,460.0,89600.0
-119.78,36.78,31.0,2164.0,456.0,73400.0
-119.79,36.79,26.0,1700.0,423.0,64500.0
-119.79,36.79,19.0,1524.0,448.0,47500.0
-119.78,36.79,33.0,2260.0,440.0,68300.0
-119.76,36.79,26.0,3654.0,837.0,72800.0
-119.76,36.78,30.0,6117.0,1330.0,78800.0
-119.77,36.79,27.0,2258.0,427.0,81100.0
-119.76,36.79,32.0,2463.0,468.0,75100.0
-119.74,36.79,28.0,2857.0,619.0,71400.0
-119.75,36.78,28.0,3257.0,752.0,71700.0
-119.76,36.8,29.0,3494.0,662.0,70900.0
-119.77,36.8,32.0,3461.0,665.0,84600.0
-119.78,36.8,34.0,3426.0,623.0,66000.0
-119.76,36.8,20.0,6257.0,1346.0,83700.0
-119.77,36.8,24.0,3748.0,770.0,83100.0
-119.74,36.8,18.0,10862.0,2401.0,74300.0
-119.75,36.8,25.0,2718.0,504.0,90600.0
-119.75,36.8,30.0,3308.0,662.0,74500.0
-119.76,36.81,19.0,4643.0,1429.0,69400.0
-119.77,36.81,25.0,1565.0,271.0,84700.0
-119.76,36.82,17.0,6932.0,1486.0,99300.0
-119.77,36.81,28.0,1713.0,302.0,85500.0
-119.78,36.82,25.0,5016.0,963.0,89500.0
-119.78,36.83,18.0,4164.0,741.0,95200.0
-119.76,36.83,22.0,2803.0,438.0,99600.0
-119.76,36.83,20.0,3214.0,446.0,110900.0
-119.77,36.83,19.0,3237.0,507.0,101100.0
-119.77,36.83,16.0,2360.0,355.0,108500.0
-119.76,36.83,17.0,3690.0,628.0,84200.0
-119.75,36.83,15.0,2793.0,436.0,109400.0
-119.74,36.83,14.0,4675.0,829.0,108200.0
-119.77,36.91,3.0,7520.0,1143.0,174200.0
-119.75,36.87,3.0,13802.0,2244.0,143700.0
-119.74,36.85,3.0,10425.0,2121.0,140800.0
-119.7,36.94,15.0,1449.0,277.0,86300.0
-119.71,36.88,17.0,2236.0,315.0,165200.0
-119.69,36.86,20.0,1676.0,263.0,164600.0
-119.69,36.85,20.0,2655.0,432.0,143100.0
-119.67,36.89,15.0,2373.0,364.0,167500.0
-119.7,36.83,23.0,3532.0,756.0,71400.0
-119.7,36.82,25.0,2379.0,540.0,68200.0
-119.7,36.81,32.0,2623.0,528.0,68000.0
-119.71,36.83,5.0,1087.0,338.0,113400.0
-119.71,36.83,15.0,2727.0,500.0,109000.0
-119.73,36.83,8.0,3602.0,547.0,138800.0
-119.73,36.83,14.0,3348.0,491.0,111400.0
-119.71,36.82,12.0,2144.0,568.0,112500.0
-119.71,36.81,19.0,2282.0,550.0,69700.0
-119.71,36.81,19.0,1648.0,368.0,72800.0
-119.72,36.81,28.0,1651.0,305.0,72200.0
-119.73,36.81,19.0,1699.0,356.0,79700.0
-119.72,36.82,16.0,2627.0,613.0,112500.0
-119.72,36.82,15.0,946.0,239.0,52500.0
-119.69,36.83,7.0,2075.0,353.0,100200.0
-119.69,36.83,8.0,943.0,189.0,89500.0
-119.69,36.83,32.0,1098.0,226.0,54600.0
-119.69,36.83,28.0,1868.0,350.0,78900.0
-119.67,36.83,3.0,2029.0,336.0,111300.0
-119.67,36.83,4.0,2145.0,334.0,113700.0
-119.68,36.83,11.0,2455.0,344.0,120000.0
-119.67,36.82,2.0,2579.0,376.0,123300.0
-119.67,36.81,4.0,1262.0,216.0,114400.0
-119.68,36.81,13.0,2589.0,413.0,106200.0
-119.69,36.82,17.0,1897.0,433.0,55900.0
-119.69,36.82,15.0,3303.0,512.0,93600.0
-119.68,36.81,16.0,2668.0,454.0,88900.0
-119.69,36.81,13.0,1524.0,366.0,93800.0
-119.69,36.81,15.0,2892.0,496.0,88000.0
-119.68,36.8,7.0,2855.0,518.0,88400.0
-119.69,36.8,31.0,2576.0,458.0,68700.0
-119.67,36.8,9.0,3712.0,508.0,163100.0
-119.69,36.79,13.0,1736.0,313.0,83600.0
-119.68,36.79,16.0,1551.0,271.0,71300.0
-119.69,36.79,15.0,2524.0,451.0,76300.0
-119.69,36.77,22.0,2456.0,496.0,60600.0
-119.69,36.79,5.0,2613.0,476.0,83000.0
-119.68,36.77,21.0,1260.0,182.0,150800.0
-119.64,36.85,15.0,2397.0,353.0,157300.0
-119.64,36.82,14.0,4872.0,656.0,173800.0
-119.63,36.79,19.0,1317.0,189.0,148700.0
-119.63,36.76,22.0,4126.0,614.0,154700.0
-119.63,36.7,42.0,1338.0,215.0,133300.0
-119.53,36.78,20.0,2822.0,479.0,136900.0
-119.58,36.83,13.0,6135.0,863.0,156700.0
-119.58,36.77,19.0,3225.0,548.0,126500.0
-119.59,36.72,18.0,1284.0,193.0,130600.0
-119.5,36.74,20.0,1089.0,208.0,106900.0
-119.57,36.72,11.0,2510.0,460.0,99500.0
-119.56,36.71,29.0,1963.0,392.0,73000.0
-119.56,36.71,37.0,1609.0,374.0,59900.0
-119.57,36.71,10.0,1657.0,359.0,84800.0
-119.57,36.7,34.0,1759.0,354.0,72900.0
-119.56,36.7,40.0,1195.0,326.0,58900.0
-119.55,36.7,31.0,1671.0,372.0,63900.0
-119.57,36.7,30.0,2370.0,412.0,72300.0
-119.57,36.7,7.0,1761.0,309.0,83900.0
-119.58,36.69,42.0,1032.0,215.0,58100.0
-119.55,36.69,21.0,1551.0,423.0,55900.0
-119.54,36.7,20.0,1815.0,375.0,58900.0
-119.55,36.71,32.0,1963.0,508.0,55800.0
-119.55,36.72,6.0,1186.0,234.0,63900.0
-119.52,36.71,21.0,1834.0,321.0,69300.0
-119.47,36.69,19.0,3351.0,589.0,160100.0
-119.41,36.68,18.0,1802.0,332.0,115300.0
-119.43,36.63,25.0,1784.0,312.0,107600.0
-119.39,36.64,38.0,949.0,190.0,80000.0
-119.4,36.59,37.0,1486.0,296.0,93800.0
-119.49,37.1,24.0,2532.0,555.0,92400.0
-119.61,36.94,14.0,863.0,151.0,151800.0
-119.57,37.02,16.0,4199.0,794.0,111800.0
-119.48,37.0,16.0,2904.0,551.0,111800.0
-119.46,36.91,12.0,2980.0,495.0,123900.0
-119.33,36.89,15.0,1879.0,411.0,83300.0
-119.21,37.25,44.0,3042.0,697.0,85600.0
-118.94,37.13,12.0,2255.0,472.0,94000.0
-119.4,37.09,22.0,2211.0,477.0,102700.0
-119.34,37.12,23.0,1881.0,380.0,125000.0
-119.28,37.11,34.0,1901.0,394.0,144600.0
-119.32,37.06,15.0,3111.0,651.0,179200.0
-118.91,36.79,19.0,1616.0,324.0,78600.0
-119.24,36.8,17.0,2052.0,405.0,94400.0
-119.25,36.71,13.0,2813.0,579.0,100000.0
-119.12,36.69,13.0,3963.0,812.0,90500.0
-119.34,36.62,26.0,1922.0,339.0,92200.0
-119.31,36.63,26.0,1874.0,416.0,55200.0
-119.31,36.62,33.0,1485.0,374.0,52000.0
-119.32,36.62,15.0,1070.0,256.0,51500.0
-119.31,36.62,25.0,831.0,230.0,51700.0
-119.43,36.61,19.0,1484.0,296.0,65800.0
-119.44,36.6,5.0,2353.0,608.0,69200.0
-119.44,36.6,34.0,864.0,184.0,72500.0
-119.45,36.6,42.0,510.0,88.0,73000.0
-119.46,36.61,13.0,1348.0,258.0,108300.0
-119.45,36.61,24.0,1302.0,232.0,90500.0
-119.44,36.61,17.0,1531.0,280.0,91600.0
-119.43,36.59,15.0,1371.0,306.0,63300.0
-119.44,36.59,32.0,1153.0,236.0,67600.0
-119.45,36.6,36.0,2294.0,489.0,60900.0
-119.44,36.59,28.0,1343.0,330.0,56700.0
-119.46,36.6,18.0,1404.0,226.0,118100.0
-119.45,36.59,41.0,1749.0,342.0,66100.0
-119.44,36.58,37.0,1054.0,239.0,63500.0
-119.45,36.58,18.0,1425.0,280.0,87300.0
-119.45,36.59,28.0,1274.0,215.0,84200.0
-119.55,36.6,18.0,2379.0,448.0,57100.0
-119.54,36.61,20.0,1490.0,318.0,54700.0
-119.55,36.61,14.0,3004.0,793.0,56900.0
-119.5,36.62,34.0,1440.0,267.0,63400.0
-119.49,36.58,21.0,2106.0,410.0,95300.0
-119.52,36.61,33.0,1225.0,275.0,55100.0
-119.53,36.61,33.0,587.0,170.0,55800.0
-119.6,36.66,27.0,1388.0,296.0,55200.0
-119.59,36.64,27.0,823.0,171.0,113800.0
-119.53,36.65,43.0,1676.0,320.0,93200.0
-119.63,36.6,33.0,1589.0,294.0,62400.0
-119.62,36.58,13.0,1788.0,405.0,62400.0
